DATE,____-5,____-4,____-3,____-2,____-1,_____0,POSITI,____+1,____DIF
2010-05-05,-0.0075,0.0066,-0.0089,0.0062,0.0116,0.0117,SELL,1.1690,-0.009
2010-05-04,0.0048,-0.0075,0.0066,-0.0089,0.0062,0.0116,BUY,1.1780,0.0117
2010-05-03,0.0052,0.0048,-0.0075,0.0066,-0.0089,0.0062,BUY,1.1663,0.0116
2010-04-30,-0.0095,0.0052,0.0048,-0.0075,0.0066,-0.0089,BUY,1.1547,0.0062
2010-04-29,0.007,-0.0095,0.0052,0.0048,-0.0075,0.0066,SELL,1.1485,-0.0089
2010-04-28,0.0068,0.007,-0.0095,0.0052,0.0048,-0.0075,BUY,1.1574,0.0066
2010-04-27,0.0076,0.0068,0.007,-0.0095,0.0052,0.0048,SELL,1.1508,-0.0075
2010-04-26,-0.0008,0.0076,0.0068,0.007,-0.0095,0.0052,BUY,1.1583,0.0048
2010-04-23,-0.0016,-0.0008,0.0076,0.0068,0.007,-0.0095,BUY,1.1535,0.0052
2010-04-22,0.0061,-0.0016,-0.0008,0.0076,0.0068,0.007,SELL,1.1483,-0.0095
2010-04-21,0.0036,0.0061,-0.0016,-0.0008,0.0076,0.0068,BUY,1.1578,0.007
2010-04-20,-0.0011,0.0036,0.0061,-0.0016,-0.0008,0.0076,BUY,1.1508,0.0068
2010-04-19,-0.0077,-0.0011,0.0036,0.0061,-0.0016,-0.0008,BUY,1.1440,0.0076
2010-04-16,-0.0057,-0.0077,-0.0011,0.0036,0.0061,-0.0016,NOTRAD,1.1364,-0.0008
2010-04-15,0.0018,-0.0057,-0.0077,-0.0011,0.0036,0.0061,SELL,1.1372,-0.0016
2010-04-14,0.0027,0.0018,-0.0057,-0.0077,-0.0011,0.0036,BUY,1.1388,0.0061
2010-04-13,0.0055,0.0027,0.0018,-0.0057,-0.0077,-0.0011,BUY,1.1327,0.0036
2010-04-12,0.0078,0.0055,0.0027,0.0018,-0.0057,-0.0077,SELL,1.1291,-0.0011
2010-04-09,0.0002,0.0078,0.0055,0.0027,0.0018,-0.0057,SELL,1.1302,-0.0077
2010-04-08,0.0024,0.0002,0.0078,0.0055,0.0027,0.0018,SELL,1.1379,-0.0057
2010-04-07,0.0005,0.0024,0.0002,0.0078,0.0055,0.0027,BUY,1.1436,0.0018
2010-04-06,0.0115,0.0005,0.0024,0.0002,0.0078,0.0055,BUY,1.1418,0.0027
2010-04-05,0.0004,0.0115,0.0005,0.0024,0.0002,0.0078,BUY,1.1391,0.0055
2010-04-02,-0.0044,0.0004,0.0115,0.0005,0.0024,0.0002,BUY,1.1336,0.0078
2010-04-01,-0.0013,-0.0044,0.0004,0.0115,0.0005,0.0024,NOTRAD,1.1258,0.0002
2010-03-31,0.0027,-0.0013,-0.0044,0.0004,0.0115,0.0005,BUY,1.1256,0.0024
2010-03-30,0.0006,0.0027,-0.0013,-0.0044,0.0004,0.0115,NOTRAD,1.1232,0.0005
2010-03-29,0.0039,0.0006,0.0027,-0.0013,-0.0044,0.0004,BUY,1.1227,0.0115
2010-03-26,-0.011,0.0039,0.0006,0.0027,-0.0013,-0.0044,NOTRAD,1.1112,0.0004
2010-03-25,0.0056,-0.011,0.0039,0.0006,0.0027,-0.0013,SELL,1.1108,-0.0044
2010-03-24,0.0076,0.0056,-0.011,0.0039,0.0006,0.0027,SELL,1.1152,-0.0013
2010-03-23,0.0067,0.0076,0.0056,-0.011,0.0039,0.0006,BUY,1.1165,0.0027
2010-03-22,-0.0037,0.0067,0.0076,0.0056,-0.011,0.0039,NOTRAD,1.1138,0.0006
2010-03-19,0.0036,-0.0037,0.0067,0.0076,0.0056,-0.011,BUY,1.1132,0.0039
2010-03-18,0.0042,0.0036,-0.0037,0.0067,0.0076,0.0056,SELL,1.1093,-0.011
2010-03-17,-0.0059,0.0042,0.0036,-0.0037,0.0067,0.0076,BUY,1.1203,0.0056
2010-03-16,-0.0023,-0.0059,0.0042,0.0036,-0.0037,0.0067,BUY,1.1147,0.0076
2010-03-15,-0.0059,-0.0023,-0.0059,0.0042,0.0036,-0.0037,BUY,1.1071,0.0067
2010-03-12,0.0039,-0.0059,-0.0023,-0.0059,0.0042,0.0036,SELL,1.1004,-0.0037
2010-03-11,0.0045,0.0039,-0.0059,-0.0023,-0.0059,0.0042,BUY,1.1041,0.0036
2010-03-10,0.0028,0.0045,0.0039,-0.0059,-0.0023,-0.0059,BUY,1.1005,0.0042
2010-03-09,-0.0056,0.0028,0.0045,0.0039,-0.0059,-0.0023,SELL,1.0963,-0.0059
2010-03-08,-0.0128,-0.0056,0.0028,0.0045,0.0039,-0.0059,SELL,1.1022,-0.0023
2010-03-05,-0.0087,-0.0128,-0.0056,0.0028,0.0045,0.0039,SELL,1.1045,-0.0059
2010-03-04,-0.0114,-0.0087,-0.0128,-0.0056,0.0028,0.0045,BUY,1.1104,0.0039
2010-03-03,-0.0036,-0.0114,-0.0087,-0.0128,-0.0056,0.0028,BUY,1.1065,0.0045
2010-03-02,0.003,-0.0036,-0.0114,-0.0087,-0.0128,-0.0056,BUY,1.1020,0.0028
2010-03-01,0.0023,0.003,-0.0036,-0.0114,-0.0087,-0.0128,SELL,1.0992,-0.0056
2010-02-26,-0.0114,0.0023,0.003,-0.0036,-0.0114,-0.0087,SELL,1.1048,-0.0128
2010-02-25,-0.0042,-0.0114,0.0023,0.003,-0.0036,-0.0114,SELL,1.1176,-0.0087
2010-02-24,0.0053,-0.0042,-0.0114,0.0023,0.003,-0.0036,SELL,1.1263,-0.0114
2010-02-23,-0.0051,0.0053,-0.0042,-0.0114,0.0023,0.003,SELL,1.1377,-0.0036
2010-02-22,-0.0003,-0.0051,0.0053,-0.0042,-0.0114,0.0023,BUY,1.1413,0.003
2010-02-19,0.005,-0.0003,-0.0051,0.0053,-0.0042,-0.0114,BUY,1.1383,0.0023
2010-02-18,0.0118,0.005,-0.0003,-0.0051,0.0053,-0.0042,SELL,1.1360,-0.0114
2010-02-17,-0.0042,0.0118,0.005,-0.0003,-0.0051,0.0053,SELL,1.1474,-0.0042
2010-02-16,-0.0021,-0.0042,0.0118,0.005,-0.0003,-0.0051,BUY,1.1516,0.0053
2010-02-15,-0.002,-0.0021,-0.0042,0.0118,0.005,-0.0003,SELL,1.1463,-0.0051
2010-02-12,-0.0045,-0.002,-0.0021,-0.0042,0.0118,0.005,NOTRAD,1.1514,-0.0003
2010-02-11,0.0049,-0.0045,-0.002,-0.0021,-0.0042,0.0118,BUY,1.1517,0.005
2010-02-10,-0.0007,0.0049,-0.0045,-0.002,-0.0021,-0.0042,BUY,1.1467,0.0118
2010-02-09,-0.0015,-0.0007,0.0049,-0.0045,-0.002,-0.0021,SELL,1.1349,-0.0042
2010-02-08,-0.0073,-0.0015,-0.0007,0.0049,-0.0045,-0.002,SELL,1.1391,-0.0021
2010-02-05,-0.0024,-0.0073,-0.0015,-0.0007,0.0049,-0.0045,SELL,1.1412,-0.002
2010-02-04,0.002,-0.0024,-0.0073,-0.0015,-0.0007,0.0049,SELL,1.1432,-0.0045
2010-02-03,0.0059,0.002,-0.0024,-0.0073,-0.0015,-0.0007,BUY,1.1477,0.0049
2010-02-02,-0.0008,0.0059,0.002,-0.0024,-0.0073,-0.0015,NOTRAD,1.1428,-0.0007
2010-02-01,0.0086,-0.0008,0.0059,0.002,-0.0024,-0.0073,SELL,1.1435,-0.0015
2010-01-29,-0.0104,0.0086,-0.0008,0.0059,0.002,-0.0024,SELL,1.1450,-0.0073
2010-01-28,-0.0055,-0.0104,0.0086,-0.0008,0.0059,0.002,SELL,1.1523,-0.0024
2010-01-27,0.01,-0.0055,-0.0104,0.0086,-0.0008,0.0059,BUY,1.1547,0.002
2010-01-26,0.0093,0.01,-0.0055,-0.0104,0.0086,-0.0008,BUY,1.1527,0.0059
2010-01-25,0.0057,0.0093,0.01,-0.0055,-0.0104,0.0086,NOTRAD,1.1468,-0.0008
2010-01-22,0.0037,0.0057,0.0093,0.01,-0.0055,-0.0104,BUY,1.1476,0.0086
2010-01-21,0.0048,0.0037,0.0057,0.0093,0.01,-0.0055,SELL,1.1390,-0.0104
2010-01-20,0.0063,0.0048,0.0037,0.0057,0.0093,0.01,SELL,1.1494,-0.0055
2010-01-19,0.0052,0.0063,0.0048,0.0037,0.0057,0.0093,BUY,1.1549,0.01
2010-01-18,-0.0017,0.0052,0.0063,0.0048,0.0037,0.0057,BUY,1.1449,0.0093
2010-01-15,-0.0014,-0.0017,0.0052,0.0063,0.0048,0.0037,BUY,1.1356,0.0057
2010-01-14,0.002,-0.0014,-0.0017,0.0052,0.0063,0.0048,BUY,1.1299,0.0037
2010-01-13,-0.0017,0.002,-0.0014,-0.0017,0.0052,0.0063,BUY,1.1262,0.0048
2010-01-12,-0.0036,-0.0017,0.002,-0.0014,-0.0017,0.0052,BUY,1.1214,0.0063
2010-01-11,-0.0121,-0.0036,-0.0017,0.002,-0.0014,-0.0017,BUY,1.1151,0.0052
2010-01-08,0.0,-0.0121,-0.0036,-0.0017,0.002,-0.0014,SELL,1.1099,-0.0017
2010-01-07,0.0074,0.0,-0.0121,-0.0036,-0.0017,0.002,SELL,1.1116,-0.0014
2010-01-06,0.0141,0.0074,0.0,-0.0121,-0.0036,-0.0017,BUY,1.1130,0.002
2010-01-05,-0.0054,0.0141,0.0074,0.0,-0.0121,-0.0036,SELL,1.1110,-0.0017
2010-01-04,0.0026,-0.0054,0.0141,0.0074,0.0,-0.0121,SELL,1.1127,-0.0036
2010-01-01,0.0003,0.0026,-0.0054,0.0141,0.0074,0.0,SELL,1.1163,-0.0121
2009-12-31,-0.0031,0.0003,0.0026,-0.0054,0.0141,0.0074,NOTRAD,1.1284,0.0
2009-12-30,-0.0077,-0.0031,0.0003,0.0026,-0.0054,0.0141,BUY,1.1284,0.0074
2009-12-29,-0.0029,-0.0077,-0.0031,0.0003,0.0026,-0.0054,BUY,1.1210,0.0141
2009-12-28,-0.0029,-0.0029,-0.0077,-0.0031,0.0003,0.0026,SELL,1.1069,-0.0054
2009-12-25,0.0001,-0.0029,-0.0029,-0.0077,-0.0031,0.0003,BUY,1.1123,0.0026
2009-12-24,0.0024,0.0001,-0.0029,-0.0029,-0.0077,-0.0031,NOTRAD,1.1097,0.0003
2009-12-23,0.0049,0.0024,0.0001,-0.0029,-0.0029,-0.0077,SELL,1.1094,-0.0031
2009-12-22,0.0064,0.0049,0.0024,0.0001,-0.0029,-0.0029,SELL,1.1125,-0.0077
2009-12-21,0.0007,0.0064,0.0049,0.0024,0.0001,-0.0029,SELL,1.1202,-0.0029
2009-12-18,0.007,0.0007,0.0064,0.0049,0.0024,0.0001,SELL,1.1231,-0.0029
2009-12-17,0.0008,0.007,0.0007,0.0064,0.0049,0.0024,NOTRAD,1.1260,0.0001
2009-12-16,-0.0037,0.0008,0.007,0.0007,0.0064,0.0049,BUY,1.1259,0.0024
2009-12-15,-0.0013,-0.0037,0.0008,0.007,0.0007,0.0064,BUY,1.1235,0.0049
2009-12-14,0.0006,-0.0013,-0.0037,0.0008,0.007,0.0007,BUY,1.1186,0.0064
2009-12-11,0.0099,0.0006,-0.0013,-0.0037,0.0008,0.007,NOTRAD,1.1122,0.0007
2009-12-10,-0.0067,0.0099,0.0006,-0.0013,-0.0037,0.0008,BUY,1.1115,0.007
2009-12-09,0.0041,-0.0067,0.0099,0.0006,-0.0013,-0.0037,NOTRAD,1.1045,0.0008
2009-12-08,0.0055,0.0041,-0.0067,0.0099,0.0006,-0.0013,SELL,1.1037,-0.0037
2009-12-07,-0.0047,0.0055,0.0041,-0.0067,0.0099,0.0006,SELL,1.1074,-0.0013
2009-12-04,0.0005,-0.0047,0.0055,0.0041,-0.0067,0.0099,NOTRAD,1.1087,0.0006
2009-12-03,-0.0035,0.0005,-0.0047,0.0055,0.0041,-0.0067,BUY,1.1081,0.0099
2009-12-02,-0.0047,-0.0035,0.0005,-0.0047,0.0055,0.0041,SELL,1.0982,-0.0067
2009-12-01,-0.0017,-0.0047,-0.0035,0.0005,-0.0047,0.0055,BUY,1.1049,0.0041
2009-11-30,-0.0004,-0.0017,-0.0047,-0.0035,0.0005,-0.0047,BUY,1.1008,0.0055
2009-11-27,-0.0065,-0.0004,-0.0017,-0.0047,-0.0035,0.0005,SELL,1.0953,-0.0047
2009-11-26,-0.0024,-0.0065,-0.0004,-0.0017,-0.0047,-0.0035,NOTRAD,1.1000,0.0005
2009-11-25,-0.011,-0.0024,-0.0065,-0.0004,-0.0017,-0.0047,SELL,1.0995,-0.0035
2009-11-24,0.0065,-0.011,-0.0024,-0.0065,-0.0004,-0.0017,SELL,1.1030,-0.0047
2009-11-23,0.0046,0.0065,-0.011,-0.0024,-0.0065,-0.0004,SELL,1.1077,-0.0017
2009-11-20,0.0024,0.0046,0.0065,-0.011,-0.0024,-0.0065,NOTRAD,1.1094,-0.0004
2009-11-19,0.0103,0.0024,0.0046,0.0065,-0.011,-0.0024,SELL,1.1098,-0.0065
2009-11-18,-0.0108,0.0103,0.0024,0.0046,0.0065,-0.011,SELL,1.1163,-0.0024
2009-11-17,-0.0004,-0.0108,0.0103,0.0024,0.0046,0.0065,SELL,1.1187,-0.011
2009-11-16,-0.0015,-0.0004,-0.0108,0.0103,0.0024,0.0046,BUY,1.1297,0.0065
2009-11-13,0.0042,-0.0015,-0.0004,-0.0108,0.0103,0.0024,BUY,1.1232,0.0046
2009-11-12,0.0009,0.0042,-0.0015,-0.0004,-0.0108,0.0103,BUY,1.1186,0.0024
2009-11-11,-0.0021,0.0009,0.0042,-0.0015,-0.0004,-0.0108,BUY,1.1162,0.0103
2009-11-10,0.0057,-0.0021,0.0009,0.0042,-0.0015,-0.0004,SELL,1.1059,-0.0108
2009-11-09,-0.006,0.0057,-0.0021,0.0009,0.0042,-0.0015,NOTRAD,1.1167,-0.0004
2009-11-06,0.0001,-0.006,0.0057,-0.0021,0.0009,0.0042,SELL,1.1171,-0.0015
2009-11-05,0.0032,0.0001,-0.006,0.0057,-0.0021,0.0009,BUY,1.1186,0.0042
2009-11-04,0.007,0.0032,0.0001,-0.006,0.0057,-0.0021,NOTRAD,1.1144,0.0009
2009-11-03,0.0088,0.007,0.0032,0.0001,-0.006,0.0057,SELL,1.1135,-0.0021
2009-11-02,0.0109,0.0088,0.007,0.0032,0.0001,-0.006,BUY,1.1156,0.0057
2009-10-30,-0.0195,0.0109,0.0088,0.007,0.0032,0.0001,SELL,1.1099,-0.006
2009-10-29,0.0001,-0.0195,0.0109,0.0088,0.007,0.0032,NOTRAD,1.1159,0.0001
2009-10-28,0.0089,0.0001,-0.0195,0.0109,0.0088,0.007,BUY,1.1158,0.0032
2009-10-27,-0.0003,0.0089,0.0001,-0.0195,0.0109,0.0088,BUY,1.1126,0.007
2009-10-26,-0.001,-0.0003,0.0089,0.0001,-0.0195,0.0109,BUY,1.1056,0.0088
2009-10-23,0.0091,-0.001,-0.0003,0.0089,0.0001,-0.0195,BUY,1.0968,0.0109
2009-10-22,0.0175,0.0091,-0.001,-0.0003,0.0089,0.0001,SELL,1.0859,-0.0195
2009-10-21,-0.0004,0.0175,0.0091,-0.001,-0.0003,0.0089,NOTRAD,1.1054,0.0001
2009-10-20,0.0027,-0.0004,0.0175,0.0091,-0.001,-0.0003,BUY,1.1053,0.0089
2009-10-19,-0.0065,0.0027,-0.0004,0.0175,0.0091,-0.001,NOTRAD,1.0964,-0.0003
2009-10-16,-0.0103,-0.0065,0.0027,-0.0004,0.0175,0.0091,NOTRAD,1.0967,-0.001
2009-10-15,-0.0007,-0.0103,-0.0065,0.0027,-0.0004,0.0175,BUY,1.0977,0.0091
2009-10-14,0.0059,-0.0007,-0.0103,-0.0065,0.0027,-0.0004,BUY,1.0886,0.0175
2009-10-13,-0.0067,0.0059,-0.0007,-0.0103,-0.0065,0.0027,NOTRAD,1.0711,-0.0004
2009-10-12,-0.0066,-0.0067,0.0059,-0.0007,-0.0103,-0.0065,BUY,1.0715,0.0027
2009-10-09,-0.0026,-0.0066,-0.0067,0.0059,-0.0007,-0.0103,SELL,1.0688,-0.0065
2009-10-08,0.0033,-0.0026,-0.0066,-0.0067,0.0059,-0.0007,SELL,1.0753,-0.0103
2009-10-07,-0.0006,0.0033,-0.0026,-0.0066,-0.0067,0.0059,NOTRAD,1.0856,-0.0007
2009-10-06,0.0077,-0.0006,0.0033,-0.0026,-0.0066,-0.0067,BUY,1.0863,0.0059
2009-10-05,0.0006,0.0077,-0.0006,0.0033,-0.0026,-0.0066,SELL,1.0804,-0.0067
2009-10-02,-0.0098,0.0006,0.0077,-0.0006,0.0033,-0.0026,SELL,1.0871,-0.0066
2009-10-01,-0.015,-0.0098,0.0006,0.0077,-0.0006,0.0033,SELL,1.0937,-0.0026
2009-09-30,0.0048,-0.015,-0.0098,0.0006,0.0077,-0.0006,BUY,1.0963,0.0033
2009-09-29,0.0015,0.0048,-0.015,-0.0098,0.0006,0.0077,NOTRAD,1.0930,-0.0006
2009-09-28,-0.0014,0.0015,0.0048,-0.015,-0.0098,0.0006,BUY,1.0936,0.0077
2009-09-25,-0.0101,-0.0014,0.0015,0.0048,-0.015,-0.0098,NOTRAD,1.0859,0.0006
2009-09-24,-0.0048,-0.0101,-0.0014,0.0015,0.0048,-0.015,SELL,1.0853,-0.0098
2009-09-23,-0.0037,-0.0048,-0.0101,-0.0014,0.0015,0.0048,SELL,1.0951,-0.015
2009-09-22,-0.0092,-0.0037,-0.0048,-0.0101,-0.0014,0.0015,BUY,1.1101,0.0048
2009-09-21,-0.0103,-0.0092,-0.0037,-0.0048,-0.0101,-0.0014,BUY,1.1053,0.0015
2009-09-18,0.0011,-0.0103,-0.0092,-0.0037,-0.0048,-0.0101,SELL,1.1038,-0.0014
2009-09-17,0.0069,0.0011,-0.0103,-0.0092,-0.0037,-0.0048,SELL,1.1052,-0.0101
2009-09-16,-0.0027,0.0069,0.0011,-0.0103,-0.0092,-0.0037,SELL,1.1153,-0.0048
2009-09-15,-0.0014,-0.0027,0.0069,0.0011,-0.0103,-0.0092,SELL,1.1201,-0.0037
2009-09-14,-0.0066,-0.0014,-0.0027,0.0069,0.0011,-0.0103,SELL,1.1238,-0.0092
2009-09-11,0.001,-0.0066,-0.0014,-0.0027,0.0069,0.0011,SELL,1.1330,-0.0103
2009-09-10,0.0045,0.001,-0.0066,-0.0014,-0.0027,0.0069,BUY,1.1433,0.0011
2009-09-09,0.0045,0.0045,0.001,-0.0066,-0.0014,-0.0027,BUY,1.1422,0.0069
2009-09-08,0.0002,0.0045,0.0045,0.001,-0.0066,-0.0014,SELL,1.1353,-0.0027
2009-09-07,-0.0016,0.0002,0.0045,0.0045,0.001,-0.0066,SELL,1.1380,-0.0014
2009-09-04,0.0039,-0.0016,0.0002,0.0045,0.0045,0.001,SELL,1.1394,-0.0066
2009-09-03,-0.0058,0.0039,-0.0016,0.0002,0.0045,0.0045,NOTRAD,1.1460,0.001
2009-09-02,-0.0031,-0.0058,0.0039,-0.0016,0.0002,0.0045,BUY,1.1450,0.0045
2009-09-01,-0.0053,-0.0031,-0.0058,0.0039,-0.0016,0.0002,BUY,1.1405,0.0045
2009-08-31,-0.0035,-0.0053,-0.0031,-0.0058,0.0039,-0.0016,NOTRAD,1.1360,0.0002
2009-08-28,-0.0068,-0.0035,-0.0053,-0.0031,-0.0058,0.0039,SELL,1.1358,-0.0016
2009-08-27,-0.0033,-0.0068,-0.0035,-0.0053,-0.0031,-0.0058,BUY,1.1374,0.0039
2009-08-26,-0.0099,-0.0033,-0.0068,-0.0035,-0.0053,-0.0031,SELL,1.1335,-0.0058
2009-08-25,0.011,-0.0099,-0.0033,-0.0068,-0.0035,-0.0053,SELL,1.1393,-0.0031
2009-08-24,-0.0038,0.011,-0.0099,-0.0033,-0.0068,-0.0035,SELL,1.1424,-0.0053
2009-08-21,0.0039,-0.0038,0.011,-0.0099,-0.0033,-0.0068,SELL,1.1477,-0.0035
2009-08-20,-0.0006,0.0039,-0.0038,0.011,-0.0099,-0.0033,SELL,1.1512,-0.0068
2009-08-19,-0.0035,-0.0006,0.0039,-0.0038,0.011,-0.0099,SELL,1.1580,-0.0033
2009-08-18,-0.0008,-0.0035,-0.0006,0.0039,-0.0038,0.011,SELL,1.1613,-0.0099
2009-08-17,-0.0105,-0.0008,-0.0035,-0.0006,0.0039,-0.0038,BUY,1.1712,0.011
2009-08-14,0.0066,-0.0105,-0.0008,-0.0035,-0.0006,0.0039,SELL,1.1602,-0.0038
2009-08-13,-0.0095,0.0066,-0.0105,-0.0008,-0.0035,-0.0006,BUY,1.1640,0.0039
2009-08-12,0.0028,-0.0095,0.0066,-0.0105,-0.0008,-0.0035,NOTRAD,1.1601,-0.0006
2009-08-11,0.0015,0.0028,-0.0095,0.0066,-0.0105,-0.0008,SELL,1.1607,-0.0035
2009-08-10,0.002,0.0015,0.0028,-0.0095,0.0066,-0.0105,NOTRAD,1.1642,-0.0008
2009-08-07,-0.0001,0.002,0.0015,0.0028,-0.0095,0.0066,SELL,1.1650,-0.0105
2009-08-06,0.0065,-0.0001,0.002,0.0015,0.0028,-0.0095,BUY,1.1755,0.0066
2009-08-05,0.0074,0.0065,-0.0001,0.002,0.0015,0.0028,SELL,1.1689,-0.0095
2009-08-04,0.001,0.0074,0.0065,-0.0001,0.002,0.0015,BUY,1.1784,0.0028
2009-08-03,0.0013,0.001,0.0074,0.0065,-0.0001,0.002,BUY,1.1756,0.0015
2009-07-31,-0.0085,0.0013,0.001,0.0074,0.0065,-0.0001,BUY,1.1741,0.002
2009-07-30,0.0063,-0.0085,0.0013,0.001,0.0074,0.0065,NOTRAD,1.1721,-0.0001
2009-07-29,0.0014,0.0063,-0.0085,0.0013,0.001,0.0074,BUY,1.1722,0.0065
2009-07-28,-0.0059,0.0014,0.0063,-0.0085,0.0013,0.001,BUY,1.1657,0.0074
2009-07-27,0.0043,-0.0059,0.0014,0.0063,-0.0085,0.0013,NOTRAD,1.1583,0.001
2009-07-24,-0.0038,0.0043,-0.0059,0.0014,0.0063,-0.0085,BUY,1.1573,0.0013
2009-07-23,-0.0016,-0.0038,0.0043,-0.0059,0.0014,0.0063,SELL,1.1560,-0.0085
2009-07-22,-0.0042,-0.0016,-0.0038,0.0043,-0.0059,0.0014,BUY,1.1645,0.0063
2009-07-21,0.0075,-0.0042,-0.0016,-0.0038,0.0043,-0.0059,BUY,1.1582,0.0014
2009-07-20,-0.0028,0.0075,-0.0042,-0.0016,-0.0038,0.0043,SELL,1.1568,-0.0059
2009-07-17,-0.0015,-0.0028,0.0075,-0.0042,-0.0016,-0.0038,BUY,1.1627,0.0043
2009-07-16,0.0083,-0.0015,-0.0028,0.0075,-0.0042,-0.0016,SELL,1.1584,-0.0038
2009-07-15,-0.0018,0.0083,-0.0015,-0.0028,0.0075,-0.0042,SELL,1.1622,-0.0016
2009-07-14,-0.0056,-0.0018,0.0083,-0.0015,-0.0028,0.0075,SELL,1.1638,-0.0042
2009-07-13,-0.0026,-0.0056,-0.0018,0.0083,-0.0015,-0.0028,BUY,1.1680,0.0075
2009-07-10,-0.0048,-0.0026,-0.0056,-0.0018,0.0083,-0.0015,SELL,1.1605,-0.0028
2009-07-09,0.007,-0.0048,-0.0026,-0.0056,-0.0018,0.0083,SELL,1.1633,-0.0015
2009-07-08,-0.0085,0.007,-0.0048,-0.0026,-0.0056,-0.0018,BUY,1.1648,0.0083
2009-07-07,-0.0031,-0.0085,0.007,-0.0048,-0.0026,-0.0056,SELL,1.1565,-0.0018
2009-07-06,0.0012,-0.0031,-0.0085,0.007,-0.0048,-0.0026,SELL,1.1583,-0.0056
2009-07-03,0.0053,0.0012,-0.0031,-0.0085,0.007,-0.0048,SELL,1.1639,-0.0026
2009-07-02,-0.0083,0.0053,0.0012,-0.0031,-0.0085,0.007,SELL,1.1665,-0.0048
2009-07-01,0.0093,-0.0083,0.0053,0.0012,-0.0031,-0.0085,BUY,1.1713,0.007
2009-06-30,-0.0107,0.0093,-0.0083,0.0053,0.0012,-0.0031,SELL,1.1643,-0.0085
2009-06-29,-0.0055,-0.0107,0.0093,-0.0083,0.0053,0.0012,SELL,1.1728,-0.0031
2009-06-26,0.0098,-0.0055,-0.0107,0.0093,-0.0083,0.0053,BUY,1.1759,0.0012
2009-06-25,-0.0004,0.0098,-0.0055,-0.0107,0.0093,-0.0083,BUY,1.1747,0.0053
2009-06-24,-0.0094,-0.0004,0.0098,-0.0055,-0.0107,0.0093,SELL,1.1694,-0.0083
2009-06-23,0.0021,-0.0094,-0.0004,0.0098,-0.0055,-0.0107,BUY,1.1777,0.0093
2009-06-22,0.0091,0.0021,-0.0094,-0.0004,0.0098,-0.0055,SELL,1.1684,-0.0107
2009-06-19,-0.0025,0.0091,0.0021,-0.0094,-0.0004,0.0098,SELL,1.1791,-0.0055
2009-06-18,0.0058,-0.0025,0.0091,0.0021,-0.0094,-0.0004,BUY,1.1846,0.0098
2009-06-17,0.0112,0.0058,-0.0025,0.0091,0.0021,-0.0094,NOTRAD,1.1748,-0.0004
2009-06-16,0.0049,0.0112,0.0058,-0.0025,0.0091,0.0021,SELL,1.1752,-0.0094
2009-06-15,0.0108,0.0049,0.0112,0.0058,-0.0025,0.0091,BUY,1.1846,0.0021
2009-06-12,0.005,0.0108,0.0049,0.0112,0.0058,-0.0025,BUY,1.1825,0.0091
2009-06-11,-0.0139,0.005,0.0108,0.0049,0.0112,0.0058,SELL,1.1734,-0.0025
2009-06-10,-0.0066,-0.0139,0.005,0.0108,0.0049,0.0112,BUY,1.1759,0.0058
2009-06-09,-0.0029,-0.0066,-0.0139,0.005,0.0108,0.0049,BUY,1.1701,0.0112
2009-06-08,0.0187,-0.0029,-0.0066,-0.0139,0.005,0.0108,BUY,1.1589,0.0049
2009-06-05,-0.0002,0.0187,-0.0029,-0.0066,-0.0139,0.005,BUY,1.1540,0.0108
2009-06-04,-0.0102,-0.0002,0.0187,-0.0029,-0.0066,-0.0139,BUY,1.1432,0.005
2009-06-03,0.0151,-0.0102,-0.0002,0.0187,-0.0029,-0.0066,SELL,1.1382,-0.0139
2009-06-02,0.0028,0.0151,-0.0102,-0.0002,0.0187,-0.0029,SELL,1.1521,-0.0066
2009-06-01,-0.0012,0.0028,0.0151,-0.0102,-0.0002,0.0187,SELL,1.1587,-0.0029
2009-05-29,-0.0031,-0.0012,0.0028,0.0151,-0.0102,-0.0002,BUY,1.1616,0.0187
2009-05-28,-0.0029,-0.0031,-0.0012,0.0028,0.0151,-0.0102,NOTRAD,1.1429,-0.0002
2009-05-27,0.0076,-0.0029,-0.0031,-0.0012,0.0028,0.0151,SELL,1.1431,-0.0102
2009-05-26,0.0037,0.0076,-0.0029,-0.0031,-0.0012,0.0028,BUY,1.1533,0.0151
2009-05-25,0.0069,0.0037,0.0076,-0.0029,-0.0031,-0.0012,BUY,1.1382,0.0028
2009-05-22,0.0089,0.0069,0.0037,0.0076,-0.0029,-0.0031,SELL,1.1354,-0.0012
2009-05-21,0.0009,0.0089,0.0069,0.0037,0.0076,-0.0029,SELL,1.1366,-0.0031
2009-05-20,-0.0041,0.0009,0.0089,0.0069,0.0037,0.0076,SELL,1.1397,-0.0029
2009-05-19,0.0056,-0.0041,0.0009,0.0089,0.0069,0.0037,BUY,1.1426,0.0076
2009-05-18,-0.0033,0.0056,-0.0041,0.0009,0.0089,0.0069,BUY,1.1350,0.0037
2009-05-15,-0.0056,-0.0033,0.0056,-0.0041,0.0009,0.0089,BUY,1.1313,0.0069
2009-05-14,-0.0135,-0.0056,-0.0033,0.0056,-0.0041,0.0009,BUY,1.1244,0.0089
2009-05-13,0.0045,-0.0135,-0.0056,-0.0033,0.0056,-0.0041,NOTRAD,1.1155,0.0009
2009-05-12,0.0103,0.0045,-0.0135,-0.0056,-0.0033,0.0056,SELL,1.1146,-0.0041
